ServiceDetailsID,ServiceID,Description,IGSTRate,IGSTAmount,HSNCode,QNTY,SparePart,Unit,DiscountRate,DiscountAmount,SalePrice,Amount,TaxableAmount,TotalAmount
"19410","4266","Coolant Yellow","0.00","0.00","0","4.00","","Ltr","0.00","0.00","","0.00","0.00","1370.00"
"19411","4266","Bonet Hood Shocker","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","4900.00"
"19412","4266","Super Sealer Gray","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","135.00"
"19413","4266","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19414","4266","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30.00"
"19415","4266","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"19416","4252","Brake Service Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19417","4203","Brake Fluid","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","270.00"
"19418","4203","Brake Service Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"19419","4263","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5619.00"
"19420","4263","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","370.00"
"19421","4263","Valve Pin","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","50.00"
"19422","4249","Clutch Set Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","5292.00"
"19424","4249","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","9646.00"
"19425","4249","Rotter Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19426","4227","Bumper Patchwork","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19427","4227","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19428","4227","Labourcharge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"19429","4257","Engine Oil","0.00","0.00","0","4.50","","Ltr","0.00","0.00","","0.00","0.00","2160.00"
"19430","4257","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","257.00"
"19431","4257","Vaccum Hose","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","60.00"
"19433","4073","Denting","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"19434","4073","Number Plate","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","700.00"
"19436","4073","Rain Guard","0.00","0.00","0","4.00","","Nos","0.00","0.00","","0.00","0.00","1200.00"
"19437","4073","Interior Washing","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"19439","3926","Gear Selector Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3512.00"
"19440","4193","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19441","4193","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19442","4193","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30.00"
"19443","4264","M Seal","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30.00"
"19444","4264","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"19446","4073","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19447","4231","Brake Liner","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"19448","4268","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5316.00"
"19449","4268","Brake Fluid","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","270.00"
"19450","4268","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19451","4268","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19452","4268","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19453","3926","Gear Liver Shaft","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2380.00"
"19454","3926","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5005.00"
"19455","4249","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19456","4073","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","240.00"
"19457","4073","Diesel","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19458","4269","Engine Oil","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","1680.00"
"19459","4269","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","180.00"
"19460","4212","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","640.00"
"19461","4193","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19462","4193","Alignment","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19463","4193","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3700.00"
"19464","4263","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"19465","4262","Cluster Programing","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"19466","4195","Egr Cleaning & Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"19467","4073","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19468","4267","Clutch Set Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3757.00"
"19469","4267","Clutch Release Bearing","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3660.00"
"19470","4267","Rack Bush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","325.00"
"19471","4267","Lower Arm Bush & End Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19472","4267","Steering Box Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19473","4263","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19474","4262","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19475","4208","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","1800.00"
"19476","3912","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","7000.00"
"19477","4267","Stabilizer Link","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","1148.00"
"19478","4249","Engine Oil 15w40","0.00","0.00","0","4.50","","Ltr","0.00","0.00","","0.00","0.00","2160.00"
"19479","4175","Engine Head Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5940.00"
"19480","4271","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4200.00"
"19481","4175","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6777.00"
"19482","4248","Iginition Coil","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1750.00"
"19483","4265","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","9202.00"
"19484","4265","Brake Pad","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1024.00"
"19485","4265","Rotter Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19486","4267","Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19487","4267","Brake Pad","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","802.00"
"19488","4273","Battery","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","5200.00"
"19489","4273","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19490","4249","Gear Selector Shaft","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2900.00"
"19491","3926","Diesel For Wash","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19492","4269","Coolant","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","400.00"
"19493","4022","Starter Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19495","4022","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"19497","4272","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","18197.00"
"19498","4272","Brake Pad","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","999.00"
"19499","4217","Belt 6pk1873","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","828.00"
"19500","4177","Alternator Regulator","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2100.00"
"19501","4177","Coolant","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","400.00"
"19502","4175","Diesel For Wash","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19503","4097","Caliper Set Old","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3500.00"
"19504","4267","Suspension Ball Joint","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","1048.00"
"19505","4267","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","280.00"
"19506","4267","Lower Arm Bush Set","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","997.00"
"19507","4267","Balance Rod Bush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","180.00"
"19508","4267","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19509","4267","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19510","4267","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19511","4267","Grease","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","110.00"
"19512","4267","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5000.00"
"19514","4269","Belt","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","663.00"
"19515","4269","Spark Plug","0.00","0.00","0","3.00","","Nos","0.00","0.00","","0.00","0.00","680.00"
"19516","4217","Labourcharge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"19517","4269","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19518","4269","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19519","4269","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"19520","4258","Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19521","4258","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"19522","4211","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5187.00"
"19523","4248","Central Lock Hanging Remote","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","900.00"
"19525","4281","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","201.00"
"19526","4281","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","882.00"
"19527","4221","Power Steering Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"19528","4212","Injector Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19529","4212","Labour Charge & Scaning","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"19530","4212","Petrol","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19531","4221","A/c Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3000.00"
"19533","4212","Headlight Bulb","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","135.00"
"19534","4221","Old Balance","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","10519.00"
"19535","4177","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2880.00"
"19536","4285","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1160.00"
"19537","4230","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4765.00"
"19538","4282","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","14589.00"
"19539","4282","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19540","4177","Lower Arm Ball Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19541","4177","Rotter Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19542","4177","Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19543","4177","Steering Box Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19544","4177","Brake Pad","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","807.00"
"19545","4248","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19546","4177","Balance Rod Bush","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","148.00"
"19547","4177","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19548","4177","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19549","4177","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19550","4177","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4200.00"
"19551","4287","Horn Piaa","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","1100.00"
"19552","4248","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30.00"
"19553","4248","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19554","4211","Coolant","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","400.00"
"19555","4211","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","399.00"
"19556","4211","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3000.00"
"19557","4275","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1252.00"
"19558","4249","Gear Oil 75w80","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","1280.00"
"19559","3926","Gear Cable","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","555.00"
"19560","4282","Gear Oil","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","870.00"
"19561","4272","Grease","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","104.00"
"19562","4272","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19563","4174","Labour","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"19564","4272","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19565","4248","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","164.00"
"19566","4248","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"19567","4287","Valve Pin","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","50.00"
"19568","4287","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19569","3926","Gear Oil","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","435.00"
"19570","3926","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1300.00"
"19571","3926","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","400.00"
"19572","3926","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19573","4275","Lower Arm Ball Joint","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","1480.00"
"19574","3926","Foam","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","100.00"
"19575","4287","Door Actuator","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","650.00"
"19576","4257","Washer","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30.00"
"19577","3926","Fevibond","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","40.00"
"19578","3926","A/c Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"19579","3926","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4500.00"
"19580","4230","Coolant","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19581","4230","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"19582","4230","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","350.00"
"19583","4272","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","3200.00"
"19584","4285","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19585","4271","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19586","4282","Drum Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19587","4282","Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19588","4282","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19589","4282","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19590","4282","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5000.00"
"19591","4261","Coolant Pump","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","35000.00"
"19592","4276","Rectifier Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3800.00"
"19593","4024","Wheel Speed Sensor Rr Rh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1700.00"
"19594","4024","Wheel Speed Sensor Fr","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1700.00"
"19595","4289","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2268.00"
"19596","4289","Tag","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","10.00"
"19597","4261","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1760.00"
"19598","4289","Labouur Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19599","4290","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2268.00"
"19600","4290","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","10.00"
"19601","4290","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19602","4257","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19603","4257","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19604","4257","Bond","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","90.00"
"19605","4257","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19606","4257","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2200.00"
"19608","4249","Head Light Bulb","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","155.00"
"19609","4024","Brake Vaccum Pipe","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","4200.00"
"19610","4024","Brake Fluid Sensor","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2100.00"
"19611","4024","Brake Fluid","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","270.00"
"19612","4024","Thread Lock","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","35.00"
"19613","4291","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","220.00"
"19614","4291","Brake Fluid","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","270.00"
"19617","4291","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19618","4291","","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","10.00"
"19619","4249","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","399.00"
"19620","4296","Denting","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19621","4296","Painting","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"19622","4024","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19623","4024","Tyre Remove & Resetting","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19624","4249","A/c Gas","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19625","4294","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","430.00"
"19626","4195","Given By Customer","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","626.00"
"19627","4024","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","9800.00"
"19628","4294","A/c Gas","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19629","4294","Power Window Switch Repaire","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19630","4294","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19631","4249","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19632","4249","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19633","4249","Painting & Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","9000.00"
"19634","4179","Steering Box Rack Old","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19635","4179","Steering Box Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19636","4179","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19637","4179","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3000.00"
"19638","4179","Old Balance","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","17045.00"
"19639","4297","Alternator Pulley","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2900.00"
"19640","4297","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19641","4265","Axle Boot Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"19642","4295","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19643","4295","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","284.00"
"19644","4295","Steering Box Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","12500.00"
"19645","4245","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","40.00"
"19646","4234","Gear Box Old","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3500.00"
"19647","4275","Front Lower Arm Bush Kit","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","1420.00"
"19648","4234","Diesel For Wash","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","100.00"
"19649","4295","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19650","4295","Control Arm Bush","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","1100.00"
"19651","4295","Balance Rod Bush","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","142.00"
"19652","4299","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","188.00"
"19653","4299","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19654","4300","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1980.00"
"19655","4300","Fuel Pump Motor Repalce Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19656","4300","Wheel Stud Change Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19657","4292","Axle Service Lh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3000.00"
"19658","4292","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","8686.00"
"19659","4298","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","580.00"
"19660","4295","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19661","4295","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19662","4295","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3700.00"
"19663","4189","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1300.00"
"19664","4189","Compressor Pulley Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","100.00"
"19665","4189","Mirror Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19666","4189","Front & Rear Suspension Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2300.00"
"19667","4189","A/c Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"19668","4303","Denting","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19669","4303","Painting","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5000.00"
"19670","4292","Steering Box Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19671","4292","Rotter Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19672","4302","Injector","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","9000.00"
"19673","4298","Rear Right Door Latch Motor","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","490.00"
"19674","4298","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19675","4281","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19676","4287","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","240.00"
"19677","4245","Power Steering Hose","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","370.00"
"19678","4287","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","500.00"
"19679","4211","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19680","4307","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19681","4307","A/c Gas","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19682","4115","Courier Charge ( Fender Liner & Engine Mount )","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","540.00"
"19683","4292","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19684","4282","Alignment","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","450.00"
"19685","4282","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19686","4310","Oil 5w30","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","2132.00"
