ServiceDetailsID,ServiceID,Description,ServiceEntryFound,JobCardNumber,CustomerID,VehicleID,Reason
"19642","4295","Engine Oil","no","","","","jobcard_missing"
"19643","4295","Oil Filter","no","","","","jobcard_missing"
"19644","4295","Steering Box Assy","no","","","","jobcard_missing"
"19645","4245","Spare Parts","no","","","","jobcard_missing"
"19646","4234","Gear Box Old","no","","","","jobcard_missing"
"19647","4275","Front Lower Arm Bush Kit","no","","","","jobcard_missing"
"19648","4234","Diesel For Wash","no","","","","jobcard_missing"
"19649","4295","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19650","4295","Control Arm Bush","no","","","","jobcard_missing"
"19651","4295","Balance Rod Bush","no","","","","jobcard_missing"
"19652","4299","Spare Parts","no","","","","jobcard_missing"
"19653","4299","Labour Charge","no","","","","jobcard_missing"
"19654","4300","Spare Parts","no","","","","jobcard_missing"
"19655","4300","Fuel Pump Motor Repalce Labour Charge","no","","","","jobcard_missing"
"19656","4300","Wheel Stud Change Labour Charge","no","","","","jobcard_missing"
"19657","4292","Axle Service Lh","no","","","","jobcard_missing"
"19658","4292","Spare Parts","no","","","","jobcard_missing"
"19659","4298","Spare Parts","no","","","","jobcard_missing"
"19660","4295","Wd 40","no","","","","jobcard_missing"
"19661","4295","Cotton Waste","no","","","","jobcard_missing"
"19662","4295","Labour Charge","no","","","","jobcard_missing"
"19663","4189","A/c Gas & Oil","no","","","","jobcard_missing"
"19664","4189","Compressor Pulley Lathe","no","","","","jobcard_missing"
"19665","4189","Mirror Service","no","","","","jobcard_missing"
"19666","4189","Front & Rear Suspension Labour Charge","no","","","","jobcard_missing"
"19667","4189","A/c Labour Charge","no","","","","jobcard_missing"
"19668","4303","Denting","no","","","","jobcard_missing"
"19669","4303","Painting","no","","","","jobcard_missing"
"19670","4292","Steering Box Lathe","no","","","","jobcard_missing"
"19671","4292","Rotter Polish","no","","","","jobcard_missing"
"19672","4302","Injector","no","","","","jobcard_missing"
"19673","4298","Rear Right Door Latch Motor","no","","","","jobcard_missing"
"19674","4298","Labour Charge","no","","","","jobcard_missing"
"19675","4281","Labour Charge","no","","","","jobcard_missing"
"19676","4287","Spare Parts","no","","","","jobcard_missing"
"19677","4245","Power Steering Hose","no","","","","jobcard_missing"
"19678","4287","Labour Charge","no","","","","jobcard_missing"
"19679","4211","Water Service","no","","","","jobcard_missing"
"19680","4307","Engine Oil","no","","","","jobcard_missing"
"19681","4307","A/c Gas","no","","","","jobcard_missing"
"19682","4115","Courier Charge ( Fender Liner & Engine Mount )","no","","","","jobcard_missing"
"19683","4292","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19684","4282","Alignment","no","","","","jobcard_missing"
"19685","4282","Tag","no","","","","jobcard_missing"
"19686","4310","Oil 5w30","no","","","","jobcard_missing"
"19687","4310","Spare Parts","no","","","","jobcard_missing"
"19688","4310","Labour Charge","no","","","","jobcard_missing"
"19691","4304","Diesel For Wash","no","","","","jobcard_missing"
"19692","4304","Spare Parts","no","","","","jobcard_missing"
"19693","4304","Valve Cover Packing","no","","","","jobcard_missing"
"19695","4304","Brake Shoe","no","","","","jobcard_missing"
"19696","4265","Caliper Set Old","no","","","","jobcard_missing"
"19697","4317","Spare Parts","no","","","","jobcard_missing"
"19698","4317","A/c Gas & Oil","no","","","","jobcard_missing"
"19702","4304","Injector Seal","no","","","","jobcard_missing"
"19703","4304","Rear Drum Polish","no","","","","jobcard_missing"
"19704","4304","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19705","4304","Steering Box Lathe","no","","","","jobcard_missing"
"19706","4304","Rack Bush","no","","","","jobcard_missing"
"19707","4304","Caliper Lathe","no","","","","jobcard_missing"
"19708","4316","Spare Parts","no","","","","jobcard_missing"
"19709","4312","Spare Parts","no","","","","jobcard_missing"
"19710","4097","Injector","no","","","","jobcard_missing"
"19712","4115","Brake Fluid","no","","","","jobcard_missing"
"19713","4115","Tag","no","","","","jobcard_missing"
"19714","4316","A/c Gas","no","","","","jobcard_missing"
"19715","4316","Cooling Coil Cleaning","no","","","","jobcard_missing"
"19716","4275","Stabiliser Rubber Bush","no","","","","jobcard_missing"
"19717","4292","Brake Fluid","no","","","","jobcard_missing"
"19718","4292","Engine Oil","no","","","","jobcard_missing"
"19719","4054","Injector Seating Washer","no","","","","jobcard_missing"
"19720","4054","Injector Soket","no","","","","jobcard_missing"
"19721","4054","Scaning & Programing","no","","","","jobcard_missing"
"19722","4215","Ecm Immo By Pass","no","","","","jobcard_missing"
"19723","4215","Labour Charge","no","","","","jobcard_missing"
"19724","4054","Electrical & Injector Labour Charge","no","","","","jobcard_missing"
"19725","4054","Valve Door & Wheel Bearing Mechanical Labour Charge","no","","","","jobcard_missing"
"19726","4292","Rear Caliper Lathe","no","","","","jobcard_missing"
"19727","4292","Wd 40","no","","","","jobcard_missing"
"19728","4292","Labour Charge","no","","","","jobcard_missing"
"19729","4275","Rackbush","no","","","","jobcard_missing"
"19730","4275","Rack End Assy","no","","","","jobcard_missing"
"19731","4275","Stabilizer Link","no","","","","jobcard_missing"
"19732","4275","Head Light Bulb 60/55","no","","","","jobcard_missing"
"19733","4275","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19734","4275","Wd 40","no","","","","jobcard_missing"
"19735","4275","Brake Fluid","no","","","","jobcard_missing"
"19736","4275","Cotton Waste","no","","","","jobcard_missing"
"19737","4275","Labour Charge","no","","","","jobcard_missing"
"19738","4275","Alignment","no","","","","jobcard_missing"
"19739","4319","Labour Charge","no","","","","jobcard_missing"
"19740","4318","Engine Oil","no","","","","jobcard_missing"
"19741","2842","Diesel","no","","","","jobcard_missing"
"19742","4234","Gear Box Threading Lathe","no","","","","jobcard_missing"
"19743","4234","Gear Oil","no","","","","jobcard_missing"
"19746","4234","Cotton Waste","no","","","","jobcard_missing"
"19747","4234","Wd","no","","","","jobcard_missing"
"19748","4234","Labour Charge","no","","","","jobcard_missing"
"19749","4234","Spare Parts","no","","","","jobcard_missing"
"19750","4313","Spare Parts","no","","","","jobcard_missing"
"19751","4313","Steering Box Lathe","no","","","","jobcard_missing"
"19752","4313","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19753","4313","Wd 40","no","","","","jobcard_missing"
"19754","4313","Gear Oil 75/80","no","","","","jobcard_missing"
"19755","4317","Labour Charge","no","","","","jobcard_missing"
"19756","4317","Engine Oil Top Up","no","","","","jobcard_missing"
"19757","4318","Oil Filter","no","","","","jobcard_missing"
"19758","4288","Evaporator Assy","no","","","","jobcard_missing"
"19759","4288","Condenser","no","","","","jobcard_missing"
"19760","4288","A/c Gas & Oil","no","","","","jobcard_missing"
"19761","4288","Valve Pin","no","","","","jobcard_missing"
"19762","4306","Pump Switch Old","no","","","","jobcard_missing"
"19763","4304","Engine Oil 5w40","no","","","","jobcard_missing"
"19764","4304","Heater Hose","no","","","","jobcard_missing"
"19765","4305","Injector Bolt Lathe","no","","","","jobcard_missing"
"19766","4115","Bumber Fix","no","","","","jobcard_missing"
"19767","4321","Spare Parts","no","","","","jobcard_missing"
"19768","4321","Labour Charge","no","","","","jobcard_missing"
"19769","4245","Atf Oil","no","","","","jobcard_missing"
"19770","4245","Labour Charge","no","","","","jobcard_missing"
"19771","4245","Water Service","no","","","","jobcard_missing"
"19773","3882","Brake Fluid","no","","","","jobcard_missing"
"19774","3882","Wd 40","no","","","","jobcard_missing"
"19775","3882","Water Service","no","","","","jobcard_missing"
"19776","4302","Labour Charge","no","","","","jobcard_missing"
"19777","4313","Labour Charge","no","","","","jobcard_missing"
"19778","4323","Engine Oil 5w30","no","","","","jobcard_missing"
"19779","4323","Oil Filter","no","","","","jobcard_missing"
"19780","4283","Labour Charge","no","","","","jobcard_missing"
"19781","3882","Labour Charge","no","","","","jobcard_missing"
"19782","4324","Cluster Service","no","","","","jobcard_missing"
"19783","4325","Headlight Bulb & Labour Charge","no","","","","jobcard_missing"
"19784","4313","Valve Pin","no","","","","jobcard_missing"
"19785","4313","A/c Gas","no","","","","jobcard_missing"
"19786","4323","Cabin Filter","no","","","","jobcard_missing"
"19787","4115","M Seal","no","","","","jobcard_missing"
"19788","4115","Wd 40","no","","","","jobcard_missing"
"19789","4115","Engine Oil Top Up","no","","","","jobcard_missing"
"19790","4304","Wheel Speed Sensor Frh","no","","","","jobcard_missing"
"19792","4304","Coolant","no","","","","jobcard_missing"
"19794","4304","Wd 40","no","","","","jobcard_missing"
"19795","4323","Spare Parts","no","","","","jobcard_missing"
"19797","4304","Grease","no","","","","jobcard_missing"
"19798","4304"," Fog Lamb Bulb H8","no","","","","jobcard_missing"
"19799","4304","Labour Charge","no","","","","jobcard_missing"
"19800","4304","Mechanical  Next To Check : Rear Shock,frnt Rotter","no","","","","jobcard_missing"
"19801","4304","Fr Rh Wheel Bearing,wiper Blade,hand Break Module","no","","","","jobcard_missing"
"19802","4293","Labour Charge","no","","","","jobcard_missing"
"19803","4329","Starter Brush","no","","","","jobcard_missing"
"19804","4323","Brake Fluid","no","","","","jobcard_missing"
"19805","4323","Wd 40","no","","","","jobcard_missing"
"19806","4305","Engine Oil 5w30","no","","","","jobcard_missing"
"19807","4305","Oil Filter","no","","","","jobcard_missing"
"19808","4305","Gasket Oil Pump","no","","","","jobcard_missing"
"19809","4305","Crank Shaft Seal","no","","","","jobcard_missing"
"19810","4180","Engine Oil","no","","","","jobcard_missing"
"19811","4180","Oil Filter","no","","","","jobcard_missing"
"19812","4329","Solenoid Contact","no","","","","jobcard_missing"
"19813","4329","Labour Charge","no","","","","jobcard_missing"
"19814","4305","Spare Parts","no","","","","jobcard_missing"
"19815","4330","Spare Parts","no","","","","jobcard_missing"
"19816","4330","Cabin Filter","no","","","","jobcard_missing"
"19817","4330","Engine Oil 5w30","no","","","","jobcard_missing"
"19818","4335","Engine Oil 15w40","no","","","","jobcard_missing"
"19819","4335","Oil Filter","no","","","","jobcard_missing"
"19820","4331","Spare Parts","no","","","","jobcard_missing"
"19821","4115","Water Service","no","","","","jobcard_missing"
"19822","4115","Labour Charge","no","","","","jobcard_missing"
"19823","4115","Electrical Labour Charge","no","","","","jobcard_missing"
"19824","4249","5w5 Capless Bulb","no","","","","jobcard_missing"
"19825","4249","Cotton Waste","no","","","","jobcard_missing"
"19826","4249","Mechanical Labour Charge","no","","","","jobcard_missing"
"19828","4330","Brake Fluid","no","","","","jobcard_missing"
"19829","4330","Diesel For Wash","no","","","","jobcard_missing"
"19830","4249","Electrical Labour Charge","no","","","","jobcard_missing"
"19831","4330","Wheel Bearing Lathe","no","","","","jobcard_missing"
"19832","4330","Wd 40","no","","","","jobcard_missing"
"19833","4330","Scaning","no","","","","jobcard_missing"
"19834","4330","Egr Cleaning","no","","","","jobcard_missing"
"19835","4330","Abs Sensor Labour Charge","no","","","","jobcard_missing"
"19836","4330","Full Service Labour Charge","no","","","","jobcard_missing"
"19837","4249","Water Service","no","","","","jobcard_missing"
"19838","4342","Engine Oil 5w30","no","","","","jobcard_missing"
"19839","4342","Oil Filter","no","","","","jobcard_missing"
"19840","4342","Coolant","no","","","","jobcard_missing"
"19841","4342","Brake Fluid","no","","","","jobcard_missing"
"19842","4342","Cabin Filter","no","","","","jobcard_missing"
"19843","4342","P21/5w Bulb","no","","","","jobcard_missing"
"19844","4342","Wd 40","no","","","","jobcard_missing"
"19845","4342","Spare Parts","no","","","","jobcard_missing"
"19846","4342","Labour Charge","no","","","","jobcard_missing"
"19847","4343","Spare Parts","no","","","","jobcard_missing"
"19848","4343","Scaning & Labour Charge","no","","","","jobcard_missing"
"19849","4336","Spare Parts","no","","","","jobcard_missing"
"19850","4305","Rack Bush","no","","","","jobcard_missing"
"19851","4305","Balance Rod Bush","no","","","","jobcard_missing"
"19852","4305","Steering Box Lathe","no","","","","jobcard_missing"
"19853","4334","Spare Parts","no","","","","jobcard_missing"
"19854","4334","Engine Oil","no","","","","jobcard_missing"
"19855","4305","Drum Polish","no","","","","jobcard_missing"
"19857","4318","Headlight Bulb 60/55","no","","","","jobcard_missing"
"19858","4331","Gear Selector Bush","no","","","","jobcard_missing"
"19859","4331","Thread Locker","no","","","","jobcard_missing"
"19860","4331","Brake Fluid","no","","","","jobcard_missing"
"19861","4331","Wd 40","no","","","","jobcard_missing"
"19862","4331","Tag","no","","","","jobcard_missing"
"19863","4333","Labour Charge","no","","","","jobcard_missing"
"19865","4331","Labour Charge","no","","","","jobcard_missing"
"19866","2502","Key","no","","","","jobcard_missing"
"19867","4318","Brake Fluid","no","","","","jobcard_missing"
"19868","4318","Steering Column Lathe & Labour Charge","no","","","","jobcard_missing"
"19869","4318","Customer Given","no","","","","jobcard_missing"
"19870","4334","Oil Filter","no","","","","jobcard_missing"
"19871","4334","Brake Pad","no","","","","jobcard_missing"
"19872","4349","Spare Parts","no","","","","jobcard_missing"
"19873","4349","Diesel","no","","","","jobcard_missing"
"19874","4323","Cotton Waste","no","","","","jobcard_missing"
"19875","4354","Silencer Welding","no","","","","jobcard_missing"
"19876","4327","Spare Parts","no","","","","jobcard_missing"
"19877","4305","Caliper Lathe","no","","","","jobcard_missing"
"19878","4334","Rotter Polish","no","","","","jobcard_missing"
"19879","4334","Brake Fluid","no","","","","jobcard_missing"
"19880","4334","Cabin Filter","no","","","","jobcard_missing"
"19881","4265","Brake Fluid","no","","","","jobcard_missing"
"19882","4345","Clutch Set Assy","no","","","","jobcard_missing"
"19883","4305","Rotter Polish","no","","","","jobcard_missing"
"19885","4305","Axle Service Rh & Lh","no","","","","jobcard_missing"
"19886","4305","Pump Service","no","","","","jobcard_missing"
"19887","4305","Cabin Filter","no","","","","jobcard_missing"
"19889","4355","Engine Oil","no","","","","jobcard_missing"
"19890","4355","Oil Filter","no","","","","jobcard_missing"
"19891","4355","Spare Parts","no","","","","jobcard_missing"
"19892","4265","Wd 40","no","","","","jobcard_missing"
"19893","4337","A/c Gas & Oil","no","","","","jobcard_missing"
"19894","4337","A/c Valve Pin","no","","","","jobcard_missing"
"19895","4334","Gear Oil","no","","","","jobcard_missing"
"19896","4334","Wd 40","no","","","","jobcard_missing"
"19897","4334","Labour Charge","no","","","","jobcard_missing"
"19898","4355","Brake Fluid","no","","","","jobcard_missing"
"19899","4355","Headlight Bulb 100/90","no","","","","jobcard_missing"
"19900","4323","Labour Charge","no","","","","jobcard_missing"
"19901","4265","Tyre","no","","","","jobcard_missing"
"19902","4265","Alignment","no","","","","jobcard_missing"
"19903","4337","A/c Labour Charge","no","","","","jobcard_missing"
"19904","4355","Labour Charge","no","","","","jobcard_missing"
"19905","4334","Alignment","no","","","","jobcard_missing"
"19906","4288","Oring","no","","","","jobcard_missing"
"19907","4345","Spare Parts","no","","","","jobcard_missing"
"19908","4327","Door Actuator Frh","no","","","","jobcard_missing"
"19909","4327","Engine Oil","no","","","","jobcard_missing"
"19910","4327","Oil Filter","no","","","","jobcard_missing"
"19911","4332","Spare Parts","no","","","","jobcard_missing"
"19912","4327","Atf Oil","no","","","","jobcard_missing"
"19913","4355","Next Check Up 194264 Km","no","","","","jobcard_missing"
"19914","4344","Immobilizer Service","no","","","","jobcard_missing"
"19915","4337","Door Actuator","no","","","","jobcard_missing"
"19916","4337","M Seal","no","","","","jobcard_missing"
"19917","4337","Electrical Labour Charge","no","","","","jobcard_missing"
"19918","4346","Alternator Regulator","no","","","","jobcard_missing"
"19919","4327","Mechanical Labour Charge","no","","","","jobcard_missing"
"19920","4327","Electrical Labour Charge","no","","","","jobcard_missing"
"19921","4234","Rear Arm Bush Lathe","no","","","","jobcard_missing"
"19922","4345","Front Lower Arm  Rh & Lh","no","","","","jobcard_missing"
"19923","4356","Spare Parts","no","","","","jobcard_missing"
"19924","4356","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19925","4349","Injector","no","","","","jobcard_missing"
"19926","4336","Engine Oil 15w40","no","","","","jobcard_missing"
"19927","4336","Oil Filter","no","","","","jobcard_missing"
"19928","4336","Brake Fluid","no","","","","jobcard_missing"
"19929","4335","Labour Charge","no","","","","jobcard_missing"
"19930","4213","Refunded 4800,1800..6600","no","","","","jobcard_missing"
"19931","4353","Spare Parts","no","","","","jobcard_missing"
"19932","4353","Clutch Set  Assy","no","","","","jobcard_missing"
"19933","4353","Clutch Release Bearing","no","","","","jobcard_missing"
"19934","4332","Engine Oil","no","","","","jobcard_missing"
"19935","4332","Oil Filter","no","","","","jobcard_missing"
"19936","4332","Diesel Filter","no","","","","jobcard_missing"
"19937","4332","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19939","4358","Spare Parts","no","","","","jobcard_missing"
"19940","4356","Cabin Filter","no","","","","jobcard_missing"
"19941","4356","Brake Fluid","no","","","","jobcard_missing"
"19942","4356","Engine Oil Top Up (15w 40)","no","","","","jobcard_missing"
"19943","4356","Wd 40","no","","","","jobcard_missing"
"19945","4356","Cotton Waste","no","","","","jobcard_missing"
"19946","4356","Tag","no","","","","jobcard_missing"
"19947","4356","Drywall Screw","no","","","","jobcard_missing"
"19948","4356","Alignment","no","","","","jobcard_missing"
"19949","4356","Labour Charge","no","","","","jobcard_missing"
"19950","4360","Spare Parts","no","","","","jobcard_missing"
"19951","4332","Cabin Filter","no","","","","jobcard_missing"
"19952","4332","Brake Fluid","no","","","","jobcard_missing"
"19953","4332","Wd 40","no","","","","jobcard_missing"
"19954","4332","Tag","no","","","","jobcard_missing"
"19955","4360","Labour Charge","no","","","","jobcard_missing"
"19956","4353","Coolant","no","","","","jobcard_missing"
"19957","4353","Caliper Lathe","no","","","","jobcard_missing"
"19958","4353","Silencer Welding & Bumper Fixing","no","","","","jobcard_missing"
"19959","4360","Battery Terminal","no","","","","jobcard_missing"
"19960","4332","Scaning","no","","","","jobcard_missing"
"19961","4332","Power Loose Electrical Labour Charge","no","","","","jobcard_missing"
"19962","4332","Mechanical Labour Charge","no","","","","jobcard_missing"
"19963","4306","Labour Charge","no","","","","jobcard_missing"
"19964","4306","Benz Oil Change Labour Charge","no","","","","jobcard_missing"
"19965","4016","Petrol","no","","","","jobcard_missing"
"19966","4365","Spare Parts","no","","","","jobcard_missing"
"19967","4365","Oil","no","","","","jobcard_missing"
"19968","4365","Labour Charge","no","","","","jobcard_missing"
"19969","4349","Lift Pump Assy","no","","","","jobcard_missing"
"19970","3929","Automatic Kit","no","","","","jobcard_missing"
"19971","4192","Petrol","no","","","","jobcard_missing"
"19972","4332","A/c Gas","no","","","","jobcard_missing"
"19973","4353","Wd 40","no","","","","jobcard_missing"
"19974","4345","Caliper Lathe","no","","","","jobcard_missing"
"19975","4345","Brake Fluid","no","","","","jobcard_missing"
"19977","4366","Starter Brush","no","","","","jobcard_missing"
"19978","4180","Stabiliser Link","no","","","","jobcard_missing"
"19980","4362","Engine Oil ( 15w40 )","no","","","","jobcard_missing"
"19981","4362","Oil Filter","no","","","","jobcard_missing"
"19982","4362","Spare Parts","no","","","","jobcard_missing"
"19983","4362","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"19984","4358","Cabin Filter","no","","","","jobcard_missing"
"19985","4180","Cabin Filter","no","","","","jobcard_missing"
"19986","4097","M Seal","no","","","","jobcard_missing"
"19987","4346","Tag","no","","","","jobcard_missing"
"19988","4117","Gear Oil","no","","","","jobcard_missing"
"19989","4276","Alternator Lathe","no","","","","jobcard_missing"
"19990","4358","Labour Charge","no","","","","jobcard_missing"
"19991","4358","Customer Given","no","","","","jobcard_missing"
"19992","4261","Head Lathe","no","","","","jobcard_missing"
"19993","4353","Cotton Waste","no","","","","jobcard_missing"
"19994","4353","Labour Charge","no","","","","jobcard_missing"
"19995","4345","Engine Oil","no","","","","jobcard_missing"
"19996","4368","Engine Oil","no","","","","jobcard_missing"
"19997","4368","Oil Filter","no","","","","jobcard_missing"
"19998","4368","Air Filter","no","","","","jobcard_missing"
"19999","4368","Cabin Filter","no","","","","jobcard_missing"
"20000","4368","Labour Charge","no","","","","jobcard_missing"
"20001","4180","Drum Polish","no","","","","jobcard_missing"
"20002","4180","Brake Fluid","no","","","","jobcard_missing"
"20003","4180","Wd 40","no","","","","jobcard_missing"
"20004","4180","Engine Mount Lh","no","","","","jobcard_missing"
"20005","4345","Labour Charge","no","","","","jobcard_missing"
"20006","4369","Hose","no","","","","jobcard_missing"
"20007","4369","Spare Parts","no","","","","jobcard_missing"
"20008","4346","Labour Charge","no","","","","jobcard_missing"
"20009","4366","Starter Solenoid Switch","no","","","","jobcard_missing"
"20010","4366","Diesel For Wash","no","","","","jobcard_missing"
"20011","4366","A/c Gas","no","","","","jobcard_missing"
"20012","4366","Labour Charge","no","","","","jobcard_missing"
"20014","4336","Wd 40","no","","","","jobcard_missing"
"20015","4336","Electrical Labour Charge","no","","","","jobcard_missing"
"20016","4336","Mechanical Labour Charge","no","","","","jobcard_missing"
"20017","4336","Old Balance","no","","","","jobcard_missing"
"20018","4362","Cabin Filter","no","","","","jobcard_missing"
"20019","4362","Brake Fluid","no","","","","jobcard_missing"
"20020","4362","Wd 40","no","","","","jobcard_missing"
"20021","4362","H7 Bulb","no","","","","jobcard_missing"
"20022","4328","Dpf Ecm Data & Programing","no","","","","jobcard_missing"
"20023","4328","Petrol","no","","","","jobcard_missing"
"20024","4328","Labour Charge","no","","","","jobcard_missing"
"20025","4328","Water Service","no","","","","jobcard_missing"
"20026","4192","Gear Box  Learing & Programing Labour Charge","no","","","","jobcard_missing"
"20027","4345","Reverse Sensor","no","","","","jobcard_missing"
"20028","4345","Electrical Labour Charge","no","","","","jobcard_missing"
"20029","4345","Mechanical Observation Next To Check: Brake Adjuster Rear,front Rotter Change","no","","","","jobcard_missing"
"20030","1889","Petrol","no","","","","jobcard_missing"
"20031","4261","Head Gasket","no","","","","jobcard_missing"
"20032","4172","Evaporator","no","","","","jobcard_missing"
"20033","4172","A/c Gas & Oil","no","","","","jobcard_missing"
"20034","4172","Oring & Valve Pin","no","","","","jobcard_missing"
"20035","4370","Winder Fr Rh","no","","","","jobcard_missing"
"20036","4370","Motor Gear","no","","","","jobcard_missing"
"20037","4181","Courier Charge Gear Box","no","","","","jobcard_missing"
"20038","4377","Spare Parts","no","","","","jobcard_missing"
"20039","4378","Engine Oil","no","","","","jobcard_missing"
"20040","4378","Oil Filter","no","","","","jobcard_missing"
"20041","4378","Labour Charge","no","","","","jobcard_missing"
"20042","4097","A/c Gas & Oil","no","","","","jobcard_missing"
"20043","4181","Super Sealer Gray","no","","","","jobcard_missing"
"20044","4305","Air Filter","no","","","","jobcard_missing"
"20046","4377","Denting & Labour Charge","no","","","","jobcard_missing"
"20047","4097","Engine Oil","no","","","","jobcard_missing"
"20048","4097","Drum Polish","no","","","","jobcard_missing"
"20049","4097","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"20050","4097","Coolant","no","","","","jobcard_missing"
"20051","4097","Atf Oil","no","","","","jobcard_missing"
"20052","4097","Brake Fluid","no","","","","jobcard_missing"
"20053","4097","Remote Battery","no","","","","jobcard_missing"
"20054","4316","Silencer Welding","no","","","","jobcard_missing"
"20055","4380","Clutch Set Assy (sachs)","no","","","","jobcard_missing"
"20056","4380","Clutch Release Bearing (sachs)","no","","","","jobcard_missing"
"20057","4314","Oil Cooler","no","","","","jobcard_missing"
"20058","4376","Condenser Welding &a/c Gas","no","","","","jobcard_missing"
"20059","4380","Engine Oil {15w40}","no","","","","jobcard_missing"
"20060","4380","Oil Filter","no","","","","jobcard_missing"
"20061","4380","Diesel Filter","no","","","","jobcard_missing"
"20062","4380","Brake Pad {trw}","no","","","","jobcard_missing"
"20063","4172","Rear Arm Bush Lathe","no","","","","jobcard_missing"
"20064","4362","Alignment & Tye Rotation","no","","","","jobcard_missing"
"20065","4362","Tag","no","","","","jobcard_missing"
"20066","4362","Wiper Hose & I Clamp","no","","","","jobcard_missing"
"20067","4362","Mechanical Labour Charge","no","","","","jobcard_missing"
"20068","4362","Electrical Labour Charge","no","","","","jobcard_missing"
"20069","4379","Wheel Bearing Front Lh","no","","","","jobcard_missing"
"20070","4379","Wheel Bearing Lathe","no","","","","jobcard_missing"
"20071","4369","Labour Charge","no","","","","jobcard_missing"
"20072","4370","Labour Charge","no","","","","jobcard_missing"
"20073","4349","Labour Charge","no","","","","jobcard_missing"
"20074","4379","Wheel Speed Sensor Rear Rh","no","","","","jobcard_missing"
"20075","4305","Brake Fluid","no","","","","jobcard_missing"
"20076","4380","Spare Parts","no","","","","jobcard_missing"
"20077","4379","Spare Parts","no","","","","jobcard_missing"
"20078","4381","Oil Leak Labour Charge","no","","","","jobcard_missing"
"20079","4380","Bolt","no","","","","jobcard_missing"
"20080","4382","Bulb","no","","","","jobcard_missing"
"20081","4382","Labour Charge/head Light Focus,horn","no","","","","jobcard_missing"
"20082","4379","Wd 40","no","","","","jobcard_missing"
"20083","4379","Brake Fluid","no","","","","jobcard_missing"
"20084","4379","Cotton Waste","no","","","","jobcard_missing"
"20085","4379","Labour Charge","no","","","","jobcard_missing"
"20086","4380","Starter Bolt Threading Lathe","no","","","","jobcard_missing"
"20087","4172","Bolt Threading Lathe","no","","","","jobcard_missing"
"20088","4301","Starter One Way Clutch","no","","","","jobcard_missing"
"20089","4380","Gear Oil {80/90}","no","","","","jobcard_missing"
"20090","4380","Cabin Filter","no","","","","jobcard_missing"
"20091","4380","Coolant","no","","","","jobcard_missing"
"20092","4314","Coolant","no","","","","jobcard_missing"
"20093","4380","Brake Fluid","no","","","","jobcard_missing"
"20094","2898","Old Ba","no","","","","jobcard_missing"
"20095","4036","Old Balance","no","","","","jobcard_missing"
"20097","4314","Diesel","no","","","","jobcard_missing"
"20098","4380","Wiper Blade {bosch}","no","","","","jobcard_missing"
"20099","4386","Spare Parts","no","","","","jobcard_missing"
"20100","4386","Interior Washing","no","","","","jobcard_missing"
"20101","4172","Rear Shock {trw}","no","","","","jobcard_missing"
"20102","4172","Drum Polish","no","","","","jobcard_missing"
"20103","4380","Wd 40","no","","","","jobcard_missing"
"20104","4380","Labour Charge","no","","","","jobcard_missing"
"20105","4390","Clutch Set Of 3","no","","","","jobcard_missing"
"20106","4392","Spare Parts","no","","","","jobcard_missing"
"20107","4392","Cabin Filter","no","","","","jobcard_missing"
"20108","4392","Interior Washing","no","","","","jobcard_missing"
"20109","4172","Spare Parts","no","","","","jobcard_missing"
"20110","4172","Engine Oil Top Up","no","","","","jobcard_missing"
"20111","4172","Brake Fluid","no","","","","jobcard_missing"
"20112","4172","Wd 40","no","","","","jobcard_missing"
"20113","4172","Cotton Waste","no","","","","jobcard_missing"
"20114","4172","Tag","no","","","","jobcard_missing"
"20115","4172","Electrical Labour Charge","no","","","","jobcard_missing"
"20116","4172","Mechanical Labour Charge","no","","","","jobcard_missing"
"20117","4172","A/c Labour Charge","no","","","","jobcard_missing"
"20118","4395","Air Filter Clamp Welding","no","","","","jobcard_missing"
"20119","4388","Brake Fluid","no","","","","jobcard_missing"
"20120","4388","Wd 40","no","","","","jobcard_missing"
"20121","4388","Labour Charge","no","","","","jobcard_missing"
"20123","4396","Spare Parts","no","","","","jobcard_missing"
"20124","4396","Rotter Polish","no","","","","jobcard_missing"
"20125","4396","Brake Fluid","no","","","","jobcard_missing"
"20126","4396","Engine Oil Top Up","no","","","","jobcard_missing"
"20127","4396","Wd 40","no","","","","jobcard_missing"
"20128","4396","Cotton Waste","no","","","","jobcard_missing"
"20129","4305","Wd 40","no","","","","jobcard_missing"
"20130","4305","Tag","no","","","","jobcard_missing"
"20131","4305","Alignment","no","","","","jobcard_missing"
"20132","4301","Solenoid Switch Old","no","","","","jobcard_missing"
"20133","4261","Radiator Fan Motor","no","","","","jobcard_missing"
"20134","4396","Labour Charge","no","","","","jobcard_missing"
"20135","4399","Engine Oil","no","","","","jobcard_missing"
"20136","4399","Oil Filter","no","","","","jobcard_missing"
"20137","4399","Stopper Bush","no","","","","jobcard_missing"
